"logFC","AveExpr","t","P.Value","adj.P.Val","B","comparison","gene_name","hit"
-0.149290038622426,31.259144895874,2.54708334625566,0.0389484958339851,0.456588676241237,-4.99477040221219,"GFP_WT-WT","glnA",FALSE
-0.163968755080945,28.8213841567745,2.54169754572527,0.0392527403623205,0.456588676241237,-5.00280727106988,"GFP_WT-WT","sdaC3",FALSE
0.134823215687549,28.3201226231929,-2.53340235358886,0.0397261691475065,0.456588676241237,-5.01518478564087,"GFP_WT-WT","dhaL",FALSE
-0.131094902021613,27.4204583427537,2.53217982079743,0.0397964414947196,0.456588676241237,-5.01700887142382,"GFP_WT-WT","atpC",FALSE
-0.130475115410575,28.9319720592385,2.53099278062371,0.0398647970398973,0.456588676241237,-5.01877997607539,"GFP_WT-WT","udp",FALSE
-0.137222934309468,25.8915925149107,2.5275939718945,0.0400611910673263,0.456588676241237,-5.02385097972906,"GFP_WT-WT","VK055_4647",FALSE
-0.130614931007757,27.8354256418679,2.52636153977675,0.0401326524955965,0.456588676241237,-5.02568971059703,"GFP_WT-WT","VK055_1768",FALSE
0.151061597636665,25.336708597769,-2.51970968126855,0.040520641794394,0.456588676241237,-5.03561347894728,"GFP_WT-WT","gntU",FALSE
0.135371540485956,26.4412888725499,-2.50343744071792,0.0414862343352548,0.456588676241237,-5.0598858249199,"GFP_WT-WT","nuoE",FALSE
0.129168970791568,25.4882509486687,-2.50090736793793,0.0416384949505346,0.456588676241237,-5.06365924286794,"GFP_WT-WT","VK055_4271",FALSE
-0.129518503429272,28.2743263536066,2.49977533117649,0.0417068084367649,0.456588676241237,-5.0653475419069,"GFP_WT-WT","ureG",FALSE
0.137867344500917,30.2877836647922,-2.49293992720247,0.0421217664859274,0.456588676241237,-5.07554104863018,"GFP_WT-WT","aceF",FALSE
-0.145455524920023,27.240356541267,2.49280544529277,0.0421299732045585,0.456588676241237,-5.07574158671966,"GFP_WT-WT","leuC",FALSE
-0.173512928280067,26.0855696831335,2.49269791513705,0.0421365363901108,0.456588676241237,-5.07590193427455,"GFP_WT-WT","VK055_3683",FALSE
